,index,Unnamed: 0,ori,agency_name,agency_type_name,state_name,state_abbr,division_name,region_name,region_desc,county_name,nibrs,latitude,longitude,nibrs_start_date,Cases
294,15503,15503,KS1050100,Bonner Springs Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LEAVENWORTH; WYANDOTTE,True,39.115384,-94.763087,01/01/2000,835.0
295,15504,15504,KS0460400,Mission Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,39.01873,-94.65373,04/01/2019,
296,15505,15505,KS0871400,Mount Hope Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.681045,-97.461054,01/01/2005,
297,15506,15506,KS0590300,Frankfort Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARSHALL,True,39.701744,-96.418724,01/01/2000,
298,15508,15508,KS0890400,State Fire Marshal,Other State Agency,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,39.050564,-95.67537,06/01/2008,
299,15509,15509,KS0720200,Minneapolis Police Department,City,Kansas,KS,West North Central,Midwest,Region II,OTTAWA,True,39.122486,-97.70712,01/01/2000,22.0
300,15510,15510,KS0160300,Lebo Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COFFEY,True,38.23645,-95.729137,01/01/2000,16.0
301,15511,15511,KS0600100,Meade Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MEADE,True,37.243886,-100.360094,08/01/2000,20.0
302,15512,15512,KS0170100,Coldwater Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COMANCHE,False,37.189071,-99.254089,01/01/2005,
303,15513,15513,KS0040200,Medicine Lodge Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BARBER,True,37.281826,-98.57957,01/01/2000,
304,15514,15514,KS0730000,Pawnee County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,PAWNEE,True,38.18168,-99.098625,01/01/2000,
305,15515,15515,KS0300000,Franklin County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,FRANKLIN,True,38.612923,-95.268555,01/01/2000,481.0
306,15516,15516,KS1030000,Wilson County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,WILSON,True,37.558515,-95.745175,01/01/2000,47.0
307,15517,15517,KS0190200,Arma Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CRAWFORD,True,37.505628,-94.853941,07/01/2000,22.0
308,15518,15518,KS0440300,Meriden Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JEFFERSON,False,39.239644,-95.375314,03/01/2000,
309,15519,15519,KS0520000,Leavenworth County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,LEAVENWORTH,True,39.314144,-94.91131,01/01/2000,1150.0
310,15520,15520,KS0580500,Goessel Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARION,True,38.359647,-97.102771,08/01/2000,5.0
311,15522,15522,KS0010300,Moran Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ALLEN,True,37.884228,-95.300945,04/01/2000,
312,15523,15523,KS0700600,Scranton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,OSAGE,False,38.648409,-95.707596,01/01/2000,
313,15524,15524,KS0870300,Wichita Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.692635,-97.33823,11/01/2000,12557.0
314,15525,15525,KS0480000,Kingman County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,KINGMAN,True,37.64222,-98.11175,01/01/2000,75.0
315,15526,15526,KS0050000,Barton County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,BARTON,True,38.36569,-98.76374,01/01/2000,386.0
316,15527,15527,KS0180400,Udall Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COWLEY,True,37.234507,-96.837247,01/01/2000,
317,15528,15528,KS0750100,St. Marys Police Department,City,Kansas,KS,West North Central,Midwest,Region II,POTTAWATOMIE,True,39.382187,-96.337113,01/01/2000,9.0
318,15529,15529,KS0020100,Garnett Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ANDERSON,True,38.215114,-95.292046,01/01/2000,156.0
319,15531,15531,KS0880100,Liberal Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEWARD,True,37.180585,-100.854741,01/01/2000,292.0
320,15532,15532,KS0800300,Bushton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RICE,True,38.347178,-98.201415,04/01/2000,
321,15533,15533,KS0500400,Altamont Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LABETTE,True,37.191468,-95.297473,01/01/2000,
322,15534,15534,KS1050000,Wyandotte County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,WYANDOTTE,True,39.064007,-94.81771,11/01/2001,218.0
323,15535,15535,KS0460300,Merriam Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,39.017418,-94.69028,01/01/2000,511.0
324,15536,15536,KS0462600,Blue Valley School District,Other,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,38.883907,-94.82233,01/01/2004,
325,15537,15537,KS0871500,Maize Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.681045,-97.461054,01/01/2000,178.0
326,15538,15538,KS0690000,Norton County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,NORTON,True,39.783867,-99.899235,01/01/2000,
327,15539,15539,KS0590400,Waterville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARSHALL,False,39.782709,-96.521243,01/01/2000,
328,15540,15540,KS0390100,Anthony Police Department,City,Kansas,KS,West North Central,Midwest,Region II,HARPER,True,37.188184,-98.06659,01/01/2000,88.0
329,15541,15541,KS0080800,Benton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BUTLER,True,37.773649,-96.83884,01/01/2004,
330,15542,15542,KS0260000,Ellis County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,ELLIS,True,38.872814,-99.33015,01/01/2000,338.0
331,15543,15543,KS0160400,Waverly Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COFFEY,True,38.23645,-95.729137,01/01/2004,
332,15544,15544,KS0040100,Kiowa Police Department,City,Kansas,KS,West North Central,Midwest,Region II,BARBER,True,37.01696,-98.47919,01/01/2000,
333,15545,15545,KS0950000,Stevens County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,STEVENS,False,37.202356,-101.315796,01/01/2000,
334,15546,15546,KS0600000,Meade County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,MEADE,True,37.243886,-100.360094,02/01/2000,
335,15547,15547,KS0730100,Larned Police Department,City,Kansas,KS,West North Central,Midwest,Region II,PAWNEE,True,38.182873,-99.232154,01/01/2000,31.0
336,15548,15548,KS0300100,Ottawa Police Department,City,Kansas,KS,West North Central,Midwest,Region II,FRANKLIN,True,38.615814,-95.27746,01/01/2000,514.0
337,15549,15549,KS1030100,Fredonia Police Department,City,Kansas,KS,West North Central,Midwest,Region II,WILSON,False,37.558515,-95.745175,09/01/2000,
338,15550,15550,KS0310200,Grandview Plaza Police Department,City,Kansas,KS,West North Central,Midwest,Region II,GEARY,True,39.031353,-96.79678,01/01/2000,239.0
339,15551,15551,KS0190100,Pittsburg Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CRAWFORD,True,37.505628,-94.853941,01/01/2000,1297.0
340,15552,15552,KS0580600,Burns Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MARION,False,38.359647,-97.102771,01/01/2004,
341,15553,15553,KS0440400,McLouth Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JEFFERSON,True,39.197052,-95.20833,01/01/2000,15.0
342,15554,15554,KS0700700,Quenemo Police Department,City,Kansas,KS,West North Central,Midwest,Region II,OSAGE,False,38.648409,-95.707596,05/01/2000,
343,15556,15556,KS0010400,La Harpe Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ALLEN,True,37.884228,-95.300945,05/01/2004,1.0
344,15557,15557,KS0520300,Lansing Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LEAVENWORTH,True,39.240746,-94.89871,01/01/2000,91.0
345,15558,15558,KS0960100,Wellington Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SUMNER,True,37.236662,-97.493352,01/01/2000,213.0
346,15559,15559,KS0320000,Gove County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,GOVE,True,38.917239,-100.48736,01/01/2000,66.0
347,15560,15560,KS0180300,Burden Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COWLEY,True,37.234507,-96.837247,06/01/2001,
348,15561,15561,KS0750000,Pottawatomie County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,POTTAWATOMIE,True,39.382187,-96.337113,01/01/2000,435.0
349,15562,15562,KS0020200,Colony Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ANDERSON,True,38.215114,-95.292046,01/01/2005,1.0
350,15563,15563,KS0570800,Inman Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MCPHERSON,True,38.395812,-97.647489,12/01/2000,4.0
351,15564,15564,KS0670100,Chanute Police Department,City,Kansas,KS,West North Central,Midwest,Region II,NEOSHO,True,37.564283,-95.315683,01/01/2000,
352,15565,15565,KS0100100,Sedan Police Department,City,Kansas,KS,West North Central,Midwest,Region II,CHAUTAUQUA,True,37.126965,-96.18684,01/01/2000,
353,15566,15566,KS0230300,Baldwin City Police Department,City,Kansas,KS,West North Central,Midwest,Region II,DOUGLAS,False,38.896573,-95.290529,01/01/2000,
354,15567,15567,KS0250100,Howard Police Department,City,Kansas,KS,West North Central,Midwest,Region II,ELK,True,37.456026,-96.244642,01/01/2007,
355,15568,15568,KS0800200,Sterling Police Department,City,Kansas,KS,West North Central,Midwest,Region II,RICE,True,38.347178,-98.201415,01/01/2000,20.0
356,15570,15570,KS0462500,Shawnee Mission Public Schools,Other,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,38.997684,-94.686424,09/01/2004,
357,15571,15571,KS0460200,Leawood Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,38.954098,-94.615425,01/01/2000,731.0
358,15572,15572,KS0890200,Rossville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,39.041805,-95.755664,01/01/2001,
359,15573,15573,KS0871600,Park City Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.681045,-97.461054,01/01/2000,423.0
360,15574,15574,KS0390200,Attica Police Department,City,Kansas,KS,West North Central,Midwest,Region II,HARPER,True,37.188184,-98.06659,01/01/2000,3.0
361,15575,15575,KS0810000,Riley County Police Department,County,Kansas,KS,West North Central,Midwest,Region II,RILEY,True,39.291211,-96.727489,01/01/2000,2325.0
362,15576,15576,KS0160500,Le Roy Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COFFEY,True,38.23645,-95.729137,11/01/2002,
363,15578,15578,KS0470000,Kearny County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,KEARNY,True,37.994461,-101.308136,01/01/2000,68.0
364,15579,15579,KS0040000,Barber County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,BARBER,True,37.279503,-98.57847,01/01/2000,39.0
365,15580,15580,KS0950100,Hugoton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,STEVENS,True,37.202356,-101.315796,01/01/2000,
366,15581,15581,KS0300200,Wellsville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,FRANKLIN,True,38.558019,-95.278962,03/01/2000,36.0
367,15582,15582,KS0190000,Crawford County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,CRAWFORD,True,37.512306,-94.864105,01/01/2000,321.0
368,15583,15583,KS1030200,Neodesha Police Department,City,Kansas,KS,West North Central,Midwest,Region II,WILSON,True,37.558515,-95.745175,01/01/2000,161.0
369,15584,15584,KS0440500,Nortonville Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JEFFERSON,True,39.239644,-95.375314,01/01/2000,
370,15585,15585,KS0520200,Tonganoxie Police Department,City,Kansas,KS,West North Central,Midwest,Region II,LEAVENWORTH,True,39.109253,-95.08621,01/01/2000,103.0
371,15586,15586,KS0700800,Melvern Police Department,City,Kansas,KS,West North Central,Midwest,Region II,OSAGE,False,38.648409,-95.707596,03/01/2000,
372,15587,15587,KS0960000,Sumner County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,SUMNER,True,37.289577,-97.39243,01/01/2000,223.0
373,15588,15588,KS0891300,Kansas Racing Commission Security Division,Other State Agency,Kansas,KS,West North Central,Midwest,Region II,SHAWNEE,True,39.0513,-95.678185,12/01/2005,
374,15589,15589,KS0530000,Lincoln County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,LINCOLN,True,39.040707,-98.14436,01/01/2000,
375,15590,15590,KS0461300,Mission Hills Police Department,City,Kansas,KS,West North Central,Midwest,Region II,JOHNSON,True,38.883907,-94.82233,01/01/2000,89.0
376,15591,15591,KS0870500,Valley Center Police Department,City,Kansas,KS,West North Central,Midwest,Region II,SEDGWICK,True,37.839355,-97.365616,01/01/2000,211.0
377,15592,15592,KS0310100,Junction City Police Department,City,Kansas,KS,West North Central,Midwest,Region II,GEARY,True,39.031418,-96.82725,01/01/2000,1895.0
378,15593,15593,KS0180200,Winfield Police Department,City,Kansas,KS,West North Central,Midwest,Region II,COWLEY,True,37.24121,-96.99589,01/01/2000,337.0
379,15594,15594,KS0570900,Canton Police Department,City,Kansas,KS,West North Central,Midwest,Region II,MCPHERSON,True,38.395812,-97.647489,07/01/2000,
380,15595,15595,KS1040000,Woodson County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,WOODSON,True,37.881382,-95.73259,01/01/2000,23.0
381,15596,15596,KS0100000,Chautauqua County Sheriff's Office,County,Kansas,KS,West North Central,Midwest,Region II,CHAUTAUQUA,True,37.128136,-96.18683,01/01/2000,
382,15597,15597,KS0670200,Erie Police Department,City,Kansas,KS,West North Central,Midwest,Region II,NEOSHO,True,37.5684,-95.24345,01/01/2000,
383,15598,15598,KS0230400,Eudora Police Department,City,Kansas,KS,West North Central,Midwest,Region II,DOUGLAS,True,38.896573,-95.290529,01/01/2000,141.0
